GeneralFeedbackID,ID,Content
9365022,3,nhưng quan trọng là kiểm tra kỹ thấy ko vấn đề gì
9365022,4,lên website của apple check active thì thấy ổn
18282200,0,giao hàng siêu nhanh chóng
18282200,1,sản phẩm tốt
18282200,2,mua dc giá sale tuyệt vời
16364345,0,xài mượt
16364345,1,ok lướt nhanh
16364345,2,màu tươi
14374459,0,shop gửi đúng sản phẩm
14374459,1,newseal
14374459,2,hàng chính hãng
14374459,3,đóng gói cẩn thận
14374459,4,giao hàng nhanh
14374459,5,thanks shop nhé
4734338,0,tiki trading chưa bao giờ làm mình thất vọng và lần này cũng vậy
4734338,1,mua được sản phẩm giá hợp lý mà yên tâm không lo sợ hàng kích hàng
4734338,2,hàng nhá
4734338,3,giao hàng nhanh hơn dự kiến
4734338,4,đóng gói cẩn thận
4734338,5,hàng nguyên seal
4734338,6,chưa active
4734338,7,nói chung là hài lòng với sản phẩm
4734338,8,5 sao cho tiki trading
18114079,0,tiki giao nhanh
18114079,1,hàng vna chưa active
17164120,0,hàng chính hãng
17164120,1,giao hàng nhanh
17164120,2,sản phẩm còn nguyên seal
17272556,0,lúc đầu mua hơi phân vân
17272556,1,nhận hàng rất ok
17272556,2,mới 100
18049580,0,hàng chính hãng
18049580,2,chưa active
14443466,0,hàng chính hãng mới sản xuất gần đây
14443466,1,mới toanh
14443466,2,full box
14443466,3,xài được hơn 2 tuần chưa thấy lỗi gì hết
14443466,4,mình mua trả góp 12 tháng
8458223,0,giao hàng nhanh
8458223,1,giờ mới biết là đơn trị giá cao tiki sẽ có mã otp riêng cho khách để tránh việc bị mất đơn hàng
8458223,2,deal tốt
8458223,3,giá khá ổn
8458223,4,lại sử dụng được coupon giảm giá
8458223,5,cực kỳ hài lòng ý
15147587,0,giao hàng tikinow siêu nhanh
15147587,1,giá tốt
15147587,2,thanh toán thẻ citibank nên được giảm thêm 500k
15147587,3,hàng chính hãng có đầy đủ seal hộp
2643791,0,hàng chính hãng
2643791,1,nguyên seal
2643791,2,được mua giảm giá của ngân hàng nên giá tốt
2643791,3,giao hàng nhanh
2643791,4,đóng gói cẩn thận đúng phong cách tiki
2643791,5,rất hài lòng
2643791,6,cho 5 sao
13772246,0,hồi hộp chờ ship
13772246,1,hồi hộp và xứng đáng vì sp nhận được
13772246,2,dùng thẻ ghi nợ vietinbank được giảm giá 1 tr và hoàn theo ctrinh của bank là 1tr nữa
13772246,3,thành ra giảm 2tr trên 1 sp
4324339,0,giao hàng nhanh
4324339,1,đêm hôm qua đặt là chiều ngày hôm sau có
4324339,2,sp tốt
4324339,3,khá thích
4324339,4,đã mua trên tiki 1 con ipad và h là em ip này nữa
4324339,5,nhờ nhanh tay áp mã nên được giảm thêm 1tr nên con này giá 18tr
4324339,6,cảm thấy khá hời
16126744,0,hàng chính hãng
16126744,1,giao nhanh nguyên seal
9939925,0,hàng chính hãng
9939925,1,nguyên seal
9939925,2,tiki trading chưa bao giờ làm mình thất vọng ??
18192575,0,nhận hàng sản phẩm còn nguyên seal ạ
18192575,1,các bác nên mua nhé
18192575,2,hehe
7804690,0,hàng chính hãng vna nên ko có gì phải lăn tăn
7804690,1,tuy nhiên giá cũng chưa phải rẻ nhất thị trường
7804690,2,mình mua xong cũng chợt nhận ra hớ mất 5 xị
7804690,3,nhưng mà thôi coi như ủng hộ tiki cũng đc
7804690,4,tuy nhiên mua chục triệu chứ vẫn mất 22k phí ship nha
15214944,0,good
15214944,1,xịn
15214944,2,nguyên siu
5315423,0,hộp đã bị khui seal rồi đóng lại
5315423,1,còn cả miếng băng keo tháo ra sót lại trong hộp bên dưới máy
5315423,2,máy trầy
5315423,3,cấn
5315423,4,tôi đề nghị trả hàng hoàn tiền
18308699,0,máy mới nguyên seal
18308699,1,bảo hành 12 tháng
18308699,2,mới sản xuất 2022
2985685,0,mình khá phân vân khi mua đt trên tiki nhưng khi được review của bạn mình thì mình đã đặt con này
2985685,1,đt dùng mượt
2985685,2,màu sắc đẹp
2985685,3,nhã nhặn
2985685,4,vừa tay
2985685,5,check img hàng chính hãng chưa active nhé
2985685,6,khá yên tâm khi mua tiki trading
2985685,7,mình đặt hàng tối thứ 7 tuần trước
2985685,8,dự kiến thứ 2 tuần sau nữa có mà chiều thứ 3 tuần kế tiếp mình đã nhận em nó rồi
2985685,9,giao hàng khá nhanh
2702315,0,hàng chính hãng
2702315,1,nguyên seal
2702315,2,shipper nhiệt tình
2702315,3,tôi quên click vào ô trả góp để hưởng thêm khuyến mãi giảm 2tr khi thanh toán bằng thẻ hsbc
2702315,4,đây là món hàng giá trị lớn
2702315,5,nếu bên dịch vụ tiki khi lên đơn hàng mà có thể thông tin đến khách hàng để chắc chắn khách hàng quyết định chính xác nhất thì tôi đã hài lòng hơn
11027214,0,đã nhận dc sp
11027214,1,nhưng mình xui hay sao ásp bị lỗi loa rồi đang tiến hành báo đổi trả đây
14202249,0,tiki đóng gói rất cẩn thận và kỹ lưỡng đã vậy còn có cả mã code để nhận hàng nữa
14202249,1,thật sự rất thích tiki trading mà
16143623,0,mình mua mới và khui hộp ngày 29042022 mà tại sao lịch sử charge pin lần cuối 92 vào ngày 22032022????
12788476,0,giá tốt hàng chuẩn
12788476,1,nhân viên giao hàng lần 1 không tích cực
12788476,2,có ý qua mặt khách hàng
12788476,3,nhân viên lần 2 ok
16748830,0,máy giao nhanh
16748830,1,đúng mẫu mã
16748830,2,bọc kín đáo
16748830,3,cẩn thận
16748830,4,khi nhận hàng phải có code của tiki gửi vào tin nhắn
16748830,5,luôn tin tưởng tiki
19259531,0,chup đep lắm
15182972,0,hàng chính hãng
15182972,1,rẻ hơn thị trường rất nhiều! yêu tiki trading! hình chụp trăng ngoài cửa sổ sau 6 tháng dùng máy
16396800,0,tiki giao hàng nhanh
16396800,1,đóng gói cẩn thận
16396800,2,mình dùng được tuần rồi cũng chưa thấy vấn đề gì
15845854,1,sản phẩm chính hãng
15955816,0,điện thoại chính hãng
15955816,1,và còn nguyên seal
16993602,0,độ phân giải của điện thoại này rất tệ
16993602,1,màu sắc hình ảnh cứ như điện thoại 34tr vậy tôi muốn đổi hàng
16141853,0,máy bị lỗi kỹ thuật nhưng không thể liên hệ được với hotline cskh để đổi trả
16141853,1,mình phải tự liên hệ trung tâm bảo hành apple
15205775,0,giao hàng cực nhanh
15205775,1,phụ kiện đi kèm chỉ gồm dây sạc
15205775,2,không có củ sạc
14200667,0,giao hàng nhanh
14200667,1,nay đặt sang mai giao tới
14200667,2,hàng chuẩn apple
14200667,3,tuy nhiên gói hàng k dc kĩ lắm
2683169,0,giá tốt
2683169,1,giao hàng nhanh
2683169,2,đồng bộ với ip cũ nhanh chóng
2683169,3,chỉ khác là ip cũ của mình có 16g nên lên em này thấy trống trải quá
2683169,4,test camera rất ổn
2683169,5,chụp ngược sáng và night mode chuẩn
2683169,6,chờ mãi mới có lại màu tím mộng mơ
2683169,7,đợt đặt hàng ra mắt mình cứ phân vân nên giờ mới rinh em ấy về
19297188,0,không hài lòng
2685231,0,do cần gấp nên mình đã chọn tiki now giao nhanh trong 3h
2685231,1,chọn mua lúc hơn 12h ngày 28
2685231,3,2019 nhưng qua 16h mới có nhân viên gọi điện giao sau khi mình đã liên hệ lại với tiki do quá hạn
2685231,4,tối về mở máy thì check thấy đã active từ chục ngày trc
3648248,0,xài hơn 3 tháng rồi mới viết review
3648248,1,lúc đầu cũng hơi lăn tăn viền màn hình và màn hình lcd
3648248,2,nhưng thực tế sử dụng mới thấy hoàn toàn ko để ý luôn
3648248,3,mọi thứ vừa phải
3648248,4,camera chụp đẹp
3648248,5,kích thước gọn hơn pro max
3648248,6,ko bị cấn túi quần nhưng cũng ko đến nỗi nhỏ như pro
3648248,7,11 dành cho những ai ko muốn chi quá nhiều tiền cho 1 chiếc dt mà vẫn có hiệu năng tốt và camera đẹp
3648248,8,tỷ lệ pp rất tốt
3648248,9,với mình vậy là quá đủ
3744428,0,mình mua điện thoại vào tháng 112019 thời gian gần đây
3744428,1,dây sạc thường xuyên báo k tương thích hôm nay tai nghe tự nhiên tịt 1 bên trong khi đang nghe trên tai
3744428,2,tai nghe cũng k dùng nhiều vì mình dùng tai bluetooth nữa
3744428,3,tiki tráo phụ kiện của khách hay gì? mình cần lời giải thích rõ ràng về vấn đề này???
6856529,0,mình giao tikinow nên chỉ tầm 2 tiếng là nhận được hàng
6856529,1,mã vna
6856529,2,còn nguyên seal
6856529,3,dùng nay cả tháng rồi ổn áp nha
6856529,4,mẫu hộp mới nên mình mua kèm củ sạc anker
6856529,5,được khuyến mãi mua chỉ 320k thôi d
18651137,0,giao hàng nhanh
18651137,1,hàng chuẩn chính hãng
6897299,0,hàng giao nhanh
6897299,1,trong vòng 2h nhận đc ngay
6897299,2,chính hãng vna
6897299,3,nguyên seal
6897299,4,tiếc là ko có kèm sạc và tai nghe
6897299,5,phải mua thêm bên ngoài
17631616,0,hàng mới chưa active
17631616,1,tiki giao hàng nhanh
17631616,2,mua cho thằng e nên chưa biết trải nghiệm thế nào
17631616,3,quánh 5
6006822,0,hàng nguyên seal
6006822,1,chưa active iphone 11 mới
6006822,2,không có củ sạc và tai nghe
6006822,3,bù lại có cáp sạc nhanh
19659285,0,om
16961596,0,good
16284440,0,mình mua với hình thức trả góp nhưng vẫn tính full giá sản phẩm vào kì sao kê và bị trừ tiền phí chuyển đổi là sao ạ?
16639283,0,sản phẩm tốt
16639283,1,giao hàng nhanh
16639283,2,nói chung là hài lòng đang test thử máy như thế nào
15872965,0,ưng nhất dịch vụ bên tiki
15872965,1,tikinow
15872965,2,giao hàng nhanh chóng
15872965,3,an toàn và luôn đảm bảo chất lượng
18413631,0,giao hàng nhanh
18413631,1,đang sử dụng tốt không vấn đề gì
18413631,2,hi vọng sản phẩm bền
3494899,0,mình đã nhận được điện thoại
3494899,1,thử các chức năng ok
3494899,2,tuy nhiên tai nghe không sử dụng được khi cắm vào điện thoại
3494899,3,cả hai tai nghe đều không nghe được
3494899,4,thử lại nhiều lần cũng không được
3494899,5,thử với tai nghe cũ thì vẫn nghe bình thường
3494899,6,đề nghị tiki bảo hành tai nghe giúp mình
18346574,0,sp đúng như mô tả
18346574,1,giao nhanh!tuyệt vời!!!
19260260,0,giao hàng nhanh
19260260,1,sản phẩm chất lượng
13972831,0,máy đẹp
13972831,1,giao siêu nhanh
13972831,2,tiki xử lý đơn hàng rất chuyên nghiệp ạ
13972831,3,ưng lắm luôn
16012708,0,đóng gói rất ky
16012708,1,test bước đầu ổn
16012708,2,ngoại hình đẹp
15383063,0,đóng gói cẩn thận
15383063,1,giao hàng siêu nhanh
15383063,2,điện thoại quá đẹp
6907695,0,tem tiki của mình có dấu hiệu bị bóc ra không biết có vấn đề gì không nhưng tháy ko yên tâm lắm tiki hãy kiểm tra lại mình đã quay video bóc hộp nếu sử dụng có vấn đề mình sẽ liên hệ
17017991,0,đóng hộp kỹ càng
17017991,1,máy mượt như ý
15000344,0,điện thoại về mất 1 tuần nha
15000344,1,sau khi dùng khoảng 1 tuần thì thấy pin tốt
15000344,2,dùng mượt
15000344,3,rất hài lòng
15320661,0,good
15461425,0,hàng chính hãng
15461425,1,giao hàng sớm hơn dự tính
15461425,2,đóng gói cẩn thận
15461425,3,mình đánh giá cao ip mua trên tiki
15461425,4,mình mua cái thứ tư trên tiki rồi
19087167,0,đã nhận hàng
19087167,1,máy còn nguyên seal chưa active
6791339,0,giao nhanh hơn mình tưởng
6791339,1,hàng nguyên seal
6791339,2,có dây sạc còn củ phải mua bên ngoài hàng auth của iphone mình mua hết 990k
6791339,3,dùng máy mượt
6791339,4,nhưng dùng 1 lúc là nóng từ lần đầu dùng đã vậy
8117599,0,mình mua được 1 tháng rồi mới review cho chuẩn
8117599,1,hàng giao sau 3h
8117599,2,nguyên seal
8117599,3,tự active máy đúng ngày mình mua
8117599,4,dùng 1 tháng thấy ko có vấn đề gì
8117599,5,giá rẻ hơn ngoài stores
8117599,6,mỗi tội phải mua thêm cục sạc nhanh ngoài
15450708,0,hàng ok nha cả nhà ơi
11926262,0,tiki trading giao siêu nhanh
11926262,1,hàng đóng gói kĩ càng
11926262,2,mình mõ mẫm iphone thấy rất thích
11926262,3,do cần mua gấp trong mùa dịch mới phải mua qa đây
15998169,0,đã nhận dc hàng
15998169,1,giao hàng nhanh
15998169,2,máy chính hãng
18028516,0,cần tiki hỗ trợ gấp nút nguồn không tắt được
18028516,1,lắp sim vào không có sóng
15349351,0,sản phẩm đẹp a ship nhiệt tình chất lượng
15349351,1,bản đẹp chất lượng
15349351,2,giao nhanh k phải chờ
3119490,0,có 2 vấn đề mà mình gặp phải trong quá trình mua điện thoại này 1
3119490,1,vấn đề giao hàng
3119490,2,giao diện tiki để dự kiến giao hàng ddmm làm mình khá nhầm lẫn
3119490,3,vì mình tưởng sẽ giao đúng ngày ddmm đó
3119490,4,ai ngờ phải hiểu là hạn giao chót
3119490,5,tiki sẽ cố gắng giao trước hôm đó
3119490,6,làm mình đặt giao đến nhà
3119490,7,vì là cuối tuần
3119490,8,ok
3119490,9,fine
3119490,10,giao hàng đến nhanh
3119490,11,đặt 1 ngày là có điểm tốt
3119490,12,vì mình không có nhà nên phải hẹn lại
3119490,13,đây là lúc xảy ra
3119490,14,lộn xộn
3119490,15,mình gọi điện đến bạn giao hàng thì bạn nói không thể chờ hay giao đến công ty cho mình
3119490,16,vì phía bạn chỉ hỗ trợ giao đúng địa chỉ
3119490,17,cần thì gọi tiki hỗ trợ
3119490,18,mình gọi tổng đài tiki
3119490,19,thì phía này nói là không thể chuyển đổi vị trí giao hàng hả!!?
3119490,20,mình thiệt là shock
3119490,21,hoặc là do mình là khách hàng ngu?? vì sao mua đơn hàng giá trị không nhỏ lắm
3119490,22,mà chuyện đổi địa chỉ nhận hàng cũng không cho? mình đặt hàng
3119490,23,hay là cái nhà của mình đặt hàng? chuyện không chỉ dừng lại ở đó
3119490,24,tiki và bên giao hàng hứa hẹn sẽ giao trong thứ 7 hoặc chủ nhật
3119490,25,nhưng mình đã dành thời gian chờ ở nhà mãi mà không nhận được
3119490,26,gọi lại tổng đài thì vẫn một điệp khúc
3119490,27,sẽ cố gắng
3119490,28,ok
3119490,29,ok ok
3119490,30,và rốt cục là đến sáng thứ 2 mới nhận được tin nhắn vào thẳng sđt của mình
3119490,31,kêu khoảng 30 nữa sẽ có người đến giao
3119490,32,nếu mình nhớ không lầm
3119490,33,khoảng 1 tiếng rưỡi hay 2 tiếng sau đó
3119490,34,một bạn giao hàng cho mình hỏi mình đại loại alo anh ơi
3119490,35,công ty của anh địa chỉ chính xác là ở đâu vậy? em sắp giao tới anh rồi
3119490,36,trời
3119490,37,! mình nhớ mình giao tiếp cũng đâu tệ?? mình đã gọi tổng đài hỏi han tốn bao nhiêu tiền điện thoại và nước miếng mà mình nhớ còn nói là nếu hiện tại không hỗ trợ đổi địa chỉ giao nhận thì thôi
3119490,38,cố gắng giao đến nhà trong t7
3119490,39,chủ nhật là được
3119490,40,vậy cuối cùng thì lại giao đến công ty ok
